SampleID	cluster	bodymass	host_scientific_name	digestive_habitat_type	diet	surrounding_habitat	host_order	host_kingdom	host_phylum	host_class	host_family	host_genus	collection_timestamp	country	elevation_m	microbial_habitat_type	internal_habitat_type	exterl_habitat_type	additional_microbial_habitat_info	lifestage	captive_wild	sampling_month	trophic_diet	preservation_method	extraction_method	biogeo_realm	PD_whole_tree	chao1	shannon	simpson	observed_otus	host_phylogeny_nDMSproxy	latitiude	longitude	Site_ID	Bio1_2_5min	Bio2_2_5min	Bio3_2_5min	Bio4_2_5min	Bio5_2_5min	Bio6_2_5min	Bio7_2_5min	Bio8_2_5min	Bio9_2_5min	Bio10_2_5min	Bio11_2_5min	Bio12_2_5min	Bio13_2_5min	Bio14_2_5min	Bio15_2_5min	Bio16_2_5min	Bio17_2_5min	Bio18_2_5min	Bio19_2_5min	Vegetation_density	terrain_complexity	NDVI_Modis_1_mar.2018	Immune_Complexity_Ordinal	Immune_Complexity_Binary
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	categorical
894.SV1424.lane5.NoIndex.L005	1		vombatidae	fecal	herbivore	terrestrial	diprotodontia	animalia	chordata	mammalia	vombatidae		16/07/2010	australia	259	internal	digestive-associated		feces	adult	wild	july	1	direct_freeze	DNeasy Powersoil	australasia	41.2967	381.9268293	6.486939589	0.959054	241	-0.278	-37.827006	145.415048	2	13.18989499	8.836492567	44.90532057	379.2770804	22.33801538	2.664433225	19.67358215	10.51455701	17.98199759	17.98199759	8.597263752	1178.349719	124.781519	60.09884609	22.13498033	359.7818802	197.6401872	197.6401872	344.2333655	73	8051.109863	173	9	Adaptive
894.YY1204.lane5.NoIndex.L005	1		vombatidae	fecal	herbivore	terrestrial	diprotodontia	animalia	chordata	mammalia	vombatidae		14/04/2010	australia	183	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	australasia	51.91232	544.4583333	7.330008818	0.982818	333	-0.278	-37.53966	145.139673	9	13.87085268	9.431844785	44.81989441	408.5250754	23.8332802	2.791487066	21.04179314	12.82935085	19.07670145	19.07670145	8.961570757	762.4260976	75.24171389	47.46815056	14.37385772	223.2257907	152.6732262	152.6732262	193.3236707	0	3946.540039	134	9	Adaptive
894.UY686.lane3.NoIndex.L003	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	10/12/2009	australia	329	internal	digestive-associated		feces	adult	wild	december	1	direct_freeze	DNeasy Powersoil	australasia	16.70861	80.5	4.431865789	0.928138	64	-0.278	-37.673563	145.89612	6	11.85838217	8.388258914	41.4523029	417.8426986	21.31743819	1.081920197	20.23551799	7.128202953	17.05899352	17.05899352	6.751846059	1443.542279	170.7562867	61.74252672	28.00687646	477.9297696	224.3126134	224.3126134	459.0918656	88	2369.51001	238	9	Adaptive
894.UY687.lane3.NoIndex.L003	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	10/12/2009	australia	329	internal	digestive-associated		feces	adult	wild	december	1	direct_freeze	DNeasy Powersoil	australasia	21.34187	162.1111111	5.270074239	0.958796	96	-0.278	-37.673563	145.89612	6	11.85838217	8.388258914	41.4523029	417.8426986	21.31743819	1.081920197	20.23551799	7.128202953	17.05899352	17.05899352	6.751846059	1443.542279	170.7562867	61.74252672	28.00687646	477.9297696	224.3126134	224.3126134	459.0918656	88	2369.51001	238	9	Adaptive
894.UY695.lane3.NoIndex.L003	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	10/12/2009	australia	329	internal	digestive-associated		feces	adult	wild	december	1	direct_freeze	DNeasy Powersoil	australasia	19.02529	92.1	4.380421281	0.896004	75	-0.278	-37.673563	145.89612	6	11.85838217	8.388258914	41.4523029	417.8426986	21.31743819	1.081920197	20.23551799	7.128202953	17.05899352	17.05899352	6.751846059	1443.542279	170.7562867	61.74252672	28.00687646	477.9297696	224.3126134	224.3126134	459.0918656	88	2369.51001	238	9	Adaptive
894.UY792.lane3.NoIndex.L003	2		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	10/2/2010	australia	329	internal	digestive-associated		feces	adult	wild	february	1	direct_freeze	DNeasy Powersoil	australasia	32.76751	275.375	5.026481858	0.91963	147	-0.278	-37.673563	145.89612	6	11.85838217	8.388258914	41.4523029	417.8426986	21.31743819	1.081920197	20.23551799	7.128202953	17.05899352	17.05899352	6.751846059	1443.542279	170.7562867	61.74252672	28.00687646	477.9297696	224.3126134	224.3126134	459.0918656	88	2369.51001	238	9	Adaptive
894.SL847.lane3.NoIndex.L003	2		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	10/2/2010	australia	178	internal	digestive-associated		feces	adult	wild	february	1	direct_freeze	DNeasy Powersoil	australasia	20.33335	192.75	3.450683355	0.822414	69	-0.278	-37.681999	145.293841	5	14.09338901	9.435883929	45.24376932	402.0921475	23.87184756	3.01707861	20.85476895	11.26722248	19.18680398	19.18680398	9.253280293	932.7299937	92.07202214	51.19808492	17.51681047	274.5978215	172.0006357	172.0006357	250.0317606		1971.359985	162	9	Adaptive
894.YY982.lane5.NoIndex.L005	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	14/04/2010	australia	183	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	australasia	39.98585	394.3529412	6.915362512	0.981836	259	-0.278	-37.53966	145.139673	9	13.87085268	9.431844785	44.81989441	408.5250754	23.8332802	2.791487066	21.04179314	12.82935085	19.07670145	19.07670145	8.961570757	762.4260976	75.24171389	47.46815056	14.37385772	223.2257907	152.6732262	152.6732262	193.3236707	0	3946.540039	134	9	Adaptive
894.YY965.lane5.NoIndex.L005	2		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	14/04/2010	australia	183	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	australasia	37.47772	373.7741935	5.784613125	0.938444	201	-0.278	-37.53966	145.139673	9	13.87085268	9.431844785	44.81989441	408.5250754	23.8332802	2.791487066	21.04179314	12.82935085	19.07670145	19.07670145	8.961570757	762.4260976	75.24171389	47.46815056	14.37385772	223.2257907	152.6732262	152.6732262	193.3236707	0	3946.540039	134	9	Adaptive
894.YY959.lane3.NoIndex.L003	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	14/04/2010	australia	183	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	australasia	34.12318	278.5333333	3.002308963	0.602824	139	-0.278	-37.53966	145.139673	9	13.87085268	9.431844785	44.81989441	408.5250754	23.8332802	2.791487066	21.04179314	12.82935085	19.07670145	19.07670145	8.961570757	762.4260976	75.24171389	47.46815056	14.37385772	223.2257907	152.6732262	152.6732262	193.3236707	0	3946.540039	134	9	Adaptive
894.GV998.lane5.NoIndex.L005	1		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus	14/04/2010	australia	178	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	australasia	31.83948	420.1538462	4.692086229	0.910036	139	-0.278	-37.619704	144.901997	8	14.30491477	9.613008415	45.26472122	416.3891164	24.25155097	3.015448575	21.2361024	13.40181525	19.48454561	19.48454561	9.25713531	641.6825737	67.68525504	43.55410752	14.72786287	192.1340758	140.4935706	140.4935706	147.4821043	27	1499.51001	108	9	Adaptive
894.F1440.lane5.NoIndex.L005	2		oryctolagus cuniculus	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	leporidae	oryctolagus		australia	128	internal	digestive-associated		feces	adult	wild	january	1	direct_freeze	DNeasy Powersoil	australasia	16.01179	41.2	3.575522379	0.84008	37	-0.278	-29.53	145.49	19	20.49671118	13.07367497	43.2915673	631.3034985	34.84307772	4.644454101	30.19862362	27.37879649	13.92356045	28.09721681	12.47288425	343.8416	46.7872	18.9328	26.66694131	118.0672	62.72	114.6416	66.0944	0	1.4321001	95	9	Adaptive
1734.BD.NBS1086	2	small	antrozous dubiaquercus	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	antrozous	28/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	13.44764	46.75	1.511159619	0.489476	24	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1086E	2	small	antrozous dubiaquercus	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	antrozous	28/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	33.66374	334.12	4.097139737	0.740674	163	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1067E	2	small	artibeus jamaicensis	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	artibeus	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	9.58976	9	1.47535186	0.5424	9	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.Artlit1	2	small	artibeus lituratus	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	artibeus	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	15.99725	35	3.359078763	0.85816	33	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1081E	2	small	artibeus lituratus	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	artibeus	27/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	8.98966	10	0.888157988	0.36867	7	-0.278	17.81	-88.725	62	26.06258283	10.15536272	69.32135304	172.8194743	32.8698251	18.221472	14.6483531	27.40108267	25.54623988	27.71378171	23.61873075	1625.768	234.296	43.512	53.88070746	642.288	139.376	547.8	244.96	99	139.5559998	194	9	Adaptive
1734.LD.NBS1049B	2	small	artibeus phaeotis	fecal	omnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	artibeus	24/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	neotropic	8.45886	7	1.634335962	0.626672	7	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.ERD506	1	small	carollia sowelli	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	carollia	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	33.03666	286.6153846	5.540715214	0.94261	162	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.Carsow1	1		carollia sowelli	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	carollia	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	36.31136	243.483871	6.194564193	0.972216	170	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1083E	2		carollia sowelli	fecal	herbivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	carollia	27/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	1	direct_freeze	DNeasy Powersoil	neotropic	13.575	38.25	2.057893724	0.626586	27	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1053E	1	small	desmodus rotundus	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	desmodus	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	14.8124	33.14285714	2.297832511	0.694772	28	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1070E	2	small	eptesicus furinalis	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	eptesicus	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	10.92921	14	1.066193625	0.35869	12	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1074E	2	small	eptesicus furinalis	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	eptesicus	27/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	13.53961	18	1.886448166	0.597236	16	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.Glosor2	2	small	glossophaga soricina	fecal	omnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	glossophaga	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	neotropic	26.78564	125.6	4.906169466	0.937498	85	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.Glosor1	2	small	glossophaga soricina	fecal	omnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	glossophaga	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	neotropic	10.93233	16	0.534258549	0.126588	14	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.NBS1052	2	small	glossophaga soricina	fecal	omnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	glossophaga	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	neotropic	19.64878	82.8125	3.75507049	0.845232	67	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.NBS1059	3	small	lophostoma evotis	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	lophostoma	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	28.52967	217.8666667	4.787028896	0.870218	126	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1054E	3		micronycteris microtis	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	micronycteris	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	28.60432	186	4.416343066	0.852912	111	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.NBS1054	3	small	micronycteris microtis	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	phyllostomidae	micronycteris	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	18.51555	62.125	3.998545954	0.90387	49	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1069E	1	small	molossus sinaloae	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	molossidae	molossus	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	17.45677	61	3.777940243	0.85581	48	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1068E	2	small	mormoops megalophylla	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	mormoopidae	mormoops	26/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	10.88128	16	0.916443225	0.25826	14	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1084B	1	small	mormoops megalophylla	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	mormoopidae	mormoops	27/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	24.96433	145	5.355253219	0.956436	110	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.Perkap1	2	small	mormoops megalophylla	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	mormoopidae	mormoops	28/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	9.56056	8	1.006584341	0.310824	8	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.ERD507	2	small	myotis elegans	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	myotis	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	27.75809	146.0555556	4.93305859	0.925256	107	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.ERD511	2	small	myotis elegans	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	myotis	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	17.2714	57.5	2.812348189	0.776202	40	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.BD.ERD505	2	small	myotis elegans	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	myotis	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	13.23945	23.25	2.021709189	0.648648	18	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1079E	2	small	myotis elegans	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	vespertilionidae	myotis	27/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	30.61729	163	5.698342689	0.952096	133	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1076E	2	small	noctilio leporinus	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	noctilionidae	noctilio	27/04/2012	belize	84	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	9.76519	12.5	0.522573621	0.12495	11	-0.278	17.81	-88.725	62	26.06258283	10.15536272	69.32135304	172.8194743	32.8698251	18.221472	14.6483531	27.40108267	25.54623988	27.71378171	23.61873075	1625.768	234.296	43.512	53.88070746	642.288	139.376	547.8	244.96	99	139.5559998	194	9	Adaptive
1734.BD.NBS1062	2	small	peropteryx kappleri	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	emballonuridae	peropteryx	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	9.04865	7	1.407999233	0.468496	7	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
1734.LD.NBS1062E	2	small	peropteryx kappleri	fecal	carnivore	terrestrial	chiroptera	animalia	chordata	mammalia	emballonuridae	peropteryx	25/04/2012	belize	36	internal	digestive-associated		feces	adult	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	9.24816	7	1.543295003	0.53194	7	-0.278	17.746	-88.065	61	26.822	5.016	53.749	143.355	31.266	21.933	9.333	27.211	25.994	28.177	24.916	1609	277	42	48	612	141	471	290		3.2	207	9	Adaptive
